#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Cov^-1_ij    
pre-recon pre-recon 4 2 87.500000 107.500000 -5.972219e+03
pre-recon pre-recon 4 2 87.500000 112.500000 -6.027956e+02
pre-recon pre-recon 4 2 87.500000 117.500000 -2.354864e+03
pre-recon pre-recon 4 2 87.500000 122.500000 3.562344e+03
pre-recon pre-recon 4 2 87.500000 127.500000 -9.668319e+02
pre-recon pre-recon 4 2 87.500000 132.500000 5.184739e+03
pre-recon pre-recon 4 2 87.500000 137.500000 2.508123e+01
pre-recon pre-recon 4 2 87.500000 142.500000 2.499925e+03
pre-recon pre-recon 4 2 87.500000 147.500000 1.109066e+03
pre-recon pre-recon 4 2 87.500000 152.500000 -9.491938e+02
pre-recon pre-recon 4 2 87.500000 157.500000 2.824687e+03
pre-recon pre-recon 4 4 87.500000 22.500000 -7.295319e+02
pre-recon pre-recon 4 4 87.500000 27.500000 -6.650756e+01
pre-recon pre-recon 4 4 87.500000 32.500000 6.245971e+02
pre-recon pre-recon 4 4 87.500000 37.500000 -2.518675e+03
pre-recon pre-recon 4 4 87.500000 42.500000 2.882858e+02
pre-recon pre-recon 4 4 87.500000 47.500000 -3.657252e+03
pre-recon pre-recon 4 4 87.500000 52.500000 -1.539455e+03
pre-recon pre-recon 4 4 87.500000 57.500000 2.053871e+03
pre-recon pre-recon 4 4 87.500000 62.500000 -1.458730e+03
pre-recon pre-recon 4 4 87.500000 67.500000 -1.997666e+03
pre-recon pre-recon 4 4 87.500000 72.500000 -4.695838e+03
pre-recon pre-recon 4 4 87.500000 77.500000 -1.363078e+03
pre-recon pre-recon 4 4 87.500000 82.500000 -9.493626e+03
pre-recon pre-recon 4 4 87.500000 87.500000 9.417982e+04
pre-recon pre-recon 4 4 87.500000 92.500000 -3.561472e+03
pre-recon pre-recon 4 4 87.500000 97.500000 -4.324776e+03
pre-recon pre-recon 4 4 87.500000 102.500000 -8.786742e+02
pre-recon pre-recon 4 4 87.500000 107.500000 -2.509496e+03
pre-recon pre-recon 4 4 87.500000 112.500000 -1.190944e+03
pre-recon pre-recon 4 4 87.500000 117.500000 -1.706859e+03
pre-recon pre-recon 4 4 87.500000 122.500000 -7.990222e+01
pre-recon pre-recon 4 4 87.500000 127.500000 -3.300928e+03
pre-recon pre-recon 4 4 87.500000 132.500000 2.233215e+03
pre-recon pre-recon 4 4 87.500000 137.500000 -1.040740e+04
pre-recon pre-recon 4 4 87.500000 142.500000 2.352321e+03
pre-recon pre-recon 4 4 87.500000 147.500000 9.175958e+02
pre-recon pre-recon 4 4 87.500000 152.500000 -3.554869e+02
pre-recon pre-recon 4 4 87.500000 157.500000 5.871308e+03
pre-recon pre-recon 4 0 92.500000 22.500000 8.504597e+02
pre-recon pre-recon 4 0 92.500000 27.500000 4.318934e+03
pre-recon pre-recon 4 0 92.500000 32.500000 -2.561159e+03
pre-recon pre-recon 4 0 92.500000 37.500000 -4.086327e+03
pre-recon pre-recon 4 0 92.500000 42.500000 2.010836e+03
pre-recon pre-recon 4 0 92.500000 47.500000 5.236393e+03
pre-recon pre-recon 4 0 92.500000 52.500000 3.717037e+03
pre-recon pre-recon 4 0 92.500000 57.500000 -2.717408e+03
pre-recon pre-recon 4 0 92.500000 62.500000 -6.993089e+03
pre-recon pre-recon 4 0 92.500000 67.500000 8.526858e+03
pre-recon pre-recon 4 0 92.500000 72.500000 -3.820829e+03
pre-recon pre-recon 4 0 92.500000 77.500000 2.223864e+04
pre-recon pre-recon 4 0 92.500000 82.500000 -2.089605e+03
pre-recon pre-recon 4 0 92.500000 87.500000 -1.765424e+03
pre-recon pre-recon 4 0 92.500000 92.500000 -1.425587e+04
pre-recon pre-recon 4 0 92.500000 97.500000 4.542195e+03
pre-recon pre-recon 4 0 92.500000 102.500000 8.473302e+02
pre-recon pre-recon 4 0 92.500000 107.500000 -1.570584e+04
pre-recon pre-recon 4 0 92.500000 112.500000 -2.015593e+04
pre-recon pre-recon 4 0 92.500000 117.500000 -3.303794e+03
pre-recon pre-recon 4 0 92.500000 122.500000 2.055970e+04
pre-recon pre-recon 4 0 92.500000 127.500000 2.210911e+04
pre-recon pre-recon 4 0 92.500000 132.500000 2.304508e+04
pre-recon pre-recon 4 0 92.500000 137.500000 1.389524e+04
pre-recon pre-recon 4 0 92.500000 142.500000 3.065247e+03
pre-recon pre-recon 4 0 92.500000 147.500000 3.450399e+03
pre-recon pre-recon 4 0 92.500000 152.500000 -2.468699e+04
pre-recon pre-recon 4 0 92.500000 157.500000 -4.329355e+04
pre-recon pre-recon 4 2 92.500000 22.500000 -1.646244e+02
pre-recon pre-recon 4 2 92.500000 27.500000 1.388856e+03
pre-recon pre-recon 4 2 92.500000 32.500000 -2.317677e+03
pre-recon pre-recon 4 2 92.500000 37.500000 -5.177212e+02
pre-recon pre-recon 4 2 92.500000 42.500000 -1.389246e+02
pre-recon pre-recon 4 2 92.500000 47.500000 -2.031409e+03
pre-recon pre-recon 4 2 92.500000 52.500000 3.921351e+03
pre-recon pre-recon 4 2 92.500000 57.500000 4.078000e+03
pre-recon pre-recon 4 2 92.500000 62.500000 6.660862e+03
pre-recon pre-recon 4 2 92.500000 67.500000 3.606541e+03
pre-recon pre-recon 4 2 92.500000 72.500000 -9.447965e+02
pre-recon pre-recon 4 2 92.500000 77.500000 2.519278e+03
pre-recon pre-recon 4 2 92.500000 82.500000 -6.341853e+03
pre-recon pre-recon 4 2 92.500000 87.500000 7.692196e+03
pre-recon pre-recon 4 2 92.500000 92.500000 -1.749616e+03
pre-recon pre-recon 4 2 92.500000 97.500000 1.078226e+03
pre-recon pre-recon 4 2 92.500000 102.500000 -5.663188e+01
pre-recon pre-recon 4 2 92.500000 107.500000 1.057165e+04
pre-recon pre-recon 4 2 92.500000 112.500000 -2.086916e+03
pre-recon pre-recon 4 2 92.500000 117.500000 -2.592239e+03
pre-recon pre-recon 4 2 92.500000 122.500000 5.548732e+03
pre-recon pre-recon 4 2 92.500000 127.500000 -1.057051e+04
pre-recon pre-recon 4 2 92.500000 132.500000 9.761351e+03
pre-recon pre-recon 4 2 92.500000 137.500000 -1.617358e+04
pre-recon pre-recon 4 2 92.500000 142.500000 7.429832e+03
pre-recon pre-recon 4 2 92.500000 147.500000 -3.049795e+03
pre-recon pre-recon 4 2 92.500000 152.500000 -1.068812e+04
pre-recon pre-recon 4 2 92.500000 157.500000 -1.490913e+04
pre-recon pre-recon 4 4 92.500000 22.500000 -1.445049e+03
pre-recon pre-recon 4 4 92.500000 27.500000 -8.132771e+02
pre-recon pre-recon 4 4 92.500000 32.500000 7.603493e+02
pre-recon pre-recon 4 4 92.500000 37.500000 1.042007e+03
pre-recon pre-recon 4 4 92.500000 42.500000 -5.586838e+02
pre-recon pre-recon 4 4 92.500000 47.500000 -1.655087e+03
pre-recon pre-recon 4 4 92.500000 52.500000 4.895351e+03
pre-recon pre-recon 4 4 92.500000 57.500000 -4.121643e+03
pre-recon pre-recon 4 4 92.500000 62.500000 3.829114e+02
pre-recon pre-recon 4 4 92.500000 67.500000 1.255907e+03
pre-recon pre-recon 4 4 92.500000 72.500000 -8.573199e+02
pre-recon pre-recon 4 4 92.500000 77.500000 -3.486320e+03
pre-recon pre-recon 4 4 92.500000 82.500000 -1.580443e+03
pre-recon pre-recon 4 4 92.500000 87.500000 -3.561472e+03
pre-recon pre-recon 4 4 92.500000 92.500000 1.094675e+05
pre-recon pre-recon 4 4 92.500000 97.500000 -1.181287e+04
pre-recon pre-recon 4 4 92.500000 102.500000 -1.217200e+04
pre-recon pre-recon 4 4 92.500000 107.500000 -7.282127e+03
pre-recon pre-recon 4 4 92.500000 112.500000 -7.812551e+02
pre-recon pre-recon 4 4 92.500000 117.500000 2.350792e+03
pre-recon pre-recon 4 4 92.500000 122.500000 -2.980260e+03
pre-recon pre-recon 4 4 92.500000 127.500000 9.617684e+02
pre-recon pre-recon 4 4 92.500000 132.500000 5.032215e+03
pre-recon pre-recon 4 4 92.500000 137.500000 1.000073e+03
pre-recon pre-recon 4 4 92.500000 142.500000 -5.856231e+03
pre-recon pre-recon 4 4 92.500000 147.500000 8.850389e+03
pre-recon pre-recon 4 4 92.500000 152.500000 -5.636832e+03
pre-recon pre-recon 4 4 92.500000 157.500000 -4.890472e+03
pre-recon pre-recon 4 0 97.500000 22.500000 -4.791701e+02
pre-recon pre-recon 4 0 97.500000 27.500000 -1.851409e+02
pre-recon pre-recon 4 0 97.500000 32.500000 2.282863e+03
pre-recon pre-recon 4 0 97.500000 37.500000 -3.188641e+03
pre-recon pre-recon 4 0 97.500000 42.500000 -9.811554e+03
pre-recon pre-recon 4 0 97.500000 47.500000 -5.333292e+03
pre-recon pre-recon 4 0 97.500000 52.500000 -4.402152e+03
pre-recon pre-recon 4 0 97.500000 57.500000 1.030509e+03
pre-recon pre-recon 4 0 97.500000 62.500000 -3.250300e+03
pre-recon pre-recon 4 0 97.500000 67.500000 1.012606e+04
pre-recon pre-recon 4 0 97.500000 72.500000 2.711898e+03
pre-recon pre-recon 4 0 97.500000 77.500000 6.133050e+03
pre-recon pre-recon 4 0 97.500000 82.500000 -6.915739e+03
pre-recon pre-recon 4 0 97.500000 87.500000 -1.274877e+04
pre-recon pre-recon 4 0 97.500000 92.500000 1.847108e+04
pre-recon pre-recon 4 0 97.500000 97.500000 8.191918e+03
pre-recon pre-recon 4 0 97.500000 102.500000 -1.089126e+04
pre-recon pre-recon 4 0 97.500000 107.500000 -1.739371e+04
pre-recon pre-recon 4 0 97.500000 112.500000 1.397607e+04
pre-recon pre-recon 4 0 97.500000 117.500000 -6.525828e+03
pre-recon pre-recon 4 0 97.500000 122.500000 -6.619608e+03
pre-recon pre-recon 4 0 97.500000 127.500000 -1.871803e+04
pre-recon pre-recon 4 0 97.500000 132.500000 -1.317143e+04
pre-recon pre-recon 4 0 97.500000 137.500000 3.636583e+03
pre-recon pre-recon 4 0 97.500000 142.500000 1.491825e+04
pre-recon pre-recon 4 0 97.500000 147.500000 5.933563e+03
pre-recon pre-recon 4 0 97.500000 152.500000 1.861552e+04
pre-recon pre-recon 4 0 97.500000 157.500000 2.962285e+04
pre-recon pre-recon 4 2 97.500000 22.500000 1.676937e+02
pre-recon pre-recon 4 2 97.500000 27.500000 -3.433589e+03
pre-recon pre-recon 4 2 97.500000 32.500000 -3.224780e+03
pre-recon pre-recon 4 2 97.500000 37.500000 2.015681e+03
pre-recon pre-recon 4 2 97.500000 42.500000 -1.544946e+03
pre-recon pre-recon 4 2 97.500000 47.500000 1.936058e+03
pre-recon pre-recon 4 2 97.500000 52.500000 1.607801e+03
pre-recon pre-recon 4 2 97.500000 57.500000 -3.408702e+02
pre-recon pre-recon 4 2 97.500000 62.500000 -2.825464e+03
pre-recon pre-recon 4 2 97.500000 67.500000 -7.619104e+03
pre-recon pre-recon 4 2 97.500000 72.500000 -2.384575e+02
pre-recon pre-recon 4 2 97.500000 77.500000 -7.963441e+03
pre-recon pre-recon 4 2 97.500000 82.500000 7.618998e+03
pre-recon pre-recon 4 2 97.500000 87.500000 -5.729616e+03
pre-recon pre-recon 4 2 97.500000 92.500000 2.373061e+03
pre-recon pre-recon 4 2 97.500000 97.500000 1.782123e+03
pre-recon pre-recon 4 2 97.500000 102.500000 3.949663e+03
pre-recon pre-recon 4 2 97.500000 107.500000 -3.460056e+03
pre-recon pre-recon 4 2 97.500000 112.500000 8.125283e+03
pre-recon pre-recon 4 2 97.500000 117.500000 -5.254057e+03
pre-recon pre-recon 4 2 97.500000 122.500000 2.957077e+03
pre-recon pre-recon 4 2 97.500000 127.500000 -1.121544e+03
pre-recon pre-recon 4 2 97.500000 132.500000 -7.163613e+03
pre-recon pre-recon 4 2 97.500000 137.500000 1.743619e+04
pre-recon pre-recon 4 2 97.500000 142.500000 -1.015876e+04
pre-recon pre-recon 4 2 97.500000 147.500000 -8.518553e+03
pre-recon pre-recon 4 2 97.500000 152.500000 4.870755e+03
pre-recon pre-recon 4 2 97.500000 157.500000 2.859561e+03
pre-recon pre-recon 4 4 97.500000 22.500000 2.311426e+03
pre-recon pre-recon 4 4 97.500000 27.500000 -3.958340e+02
pre-recon pre-recon 4 4 97.500000 32.500000 -1.096811e+03
pre-recon pre-recon 4 4 97.500000 37.500000 -2.030542e+03
pre-recon pre-recon 4 4 97.500000 42.500000 -2.627899e+03
pre-recon pre-recon 4 4 97.500000 47.500000 -2.210382e+03
pre-recon pre-recon 4 4 97.500000 52.500000 1.344611e+03
pre-recon pre-recon 4 4 97.500000 57.500000 9.308571e+02
pre-recon pre-recon 4 4 97.500000 62.500000 2.327572e+03
pre-recon pre-recon 4 4 97.500000 67.500000 2.700518e+03
pre-recon pre-recon 4 4 97.500000 72.500000 -3.320661e+03
pre-recon pre-recon 4 4 97.500000 77.500000 -4.753672e+03
pre-recon pre-recon 4 4 97.500000 82.500000 -5.978958e+03
pre-recon pre-recon 4 4 97.500000 87.500000 -4.324776e+03
pre-recon pre-recon 4 4 97.500000 92.500000 -1.181287e+04
pre-recon pre-recon 4 4 97.500000 97.500000 1.149490e+05
pre-recon pre-recon 4 4 97.500000 102.500000 -3.477614e+03
pre-recon pre-recon 4 4 97.500000 107.500000 -8.802133e+03
pre-recon pre-recon 4 4 97.500000 112.500000 -3.702262e+03
pre-recon pre-recon 4 4 97.500000 117.500000 -4.560641e+03
pre-recon pre-recon 4 4 97.500000 122.500000 3.572835e+03
pre-recon pre-recon 4 4 97.500000 127.500000 3.462159e+02
pre-recon pre-recon 4 4 97.500000 132.500000 -8.422600e+02
pre-recon pre-recon 4 4 97.500000 137.500000 -4.354612e+03
pre-recon pre-recon 4 4 97.500000 142.500000 4.439046e+03
pre-recon pre-recon 4 4 97.500000 147.500000 -2.668465e+03
pre-recon pre-recon 4 4 97.500000 152.500000 1.878371e+03
pre-recon pre-recon 4 4 97.500000 157.500000 -5.925967e+03
pre-recon pre-recon 4 0 102.500000 22.500000 1.866721e+03
pre-recon pre-recon 4 0 102.500000 27.500000 -4.816386e+03
pre-recon pre-recon 4 0 102.500000 32.500000 9.003657e+01
pre-recon pre-recon 4 0 102.500000 37.500000 -2.948548e+03
pre-recon pre-recon 4 0 102.500000 42.500000 -3.435413e+03
pre-recon pre-recon 4 0 102.500000 47.500000 9.391477e+03
pre-recon pre-recon 4 0 102.500000 52.500000 -1.127681e+04
pre-recon pre-recon 4 0 102.500000 57.500000 1.129898e+04
pre-recon pre-recon 4 0 102.500000 62.500000 1.072002e+04
pre-recon pre-recon 4 0 102.500000 67.500000 6.278318e+03
pre-recon pre-recon 4 0 102.500000 72.500000 -4.686846e+03
pre-recon pre-recon 4 0 102.500000 77.500000 3.168105e+03
pre-recon pre-recon 4 0 102.500000 82.500000 -9.241333e+02
pre-recon pre-recon 4 0 102.500000 87.500000 4.374104e+03
pre-recon pre-recon 4 0 102.500000 92.500000 2.523211e+03
pre-recon pre-recon 4 0 102.500000 97.500000 -1.512073e+04
pre-recon pre-recon 4 0 102.500000 102.500000 6.472969e+03
pre-recon pre-recon 4 0 102.500000 107.500000 2.211200e+04
pre-recon pre-recon 4 0 102.500000 112.500000 -1.657119e+04
pre-recon pre-recon 4 0 102.500000 117.500000 5.392165e+02
pre-recon pre-recon 4 0 102.500000 122.500000 -6.600295e+03
pre-recon pre-recon 4 0 102.500000 127.500000 -2.960317e+04
pre-recon pre-recon 4 0 102.500000 132.500000 1.264165e+04
pre-recon pre-recon 4 0 102.500000 137.500000 -1.296231e+04
pre-recon pre-recon 4 0 102.500000 142.500000 1.652865e+04
pre-recon pre-recon 4 0 102.500000 147.500000 -3.497064e+04
pre-recon pre-recon 4 0 102.500000 152.500000 -1.575949e+04
pre-recon pre-recon 4 0 102.500000 157.500000 -1.468493e+03
pre-recon pre-recon 4 2 102.500000 22.500000 -1.340431e+03
pre-recon pre-recon 4 2 102.500000 27.500000 -2.934828e+03
pre-recon pre-recon 4 2 102.500000 32.500000 -5.628165e+02
pre-recon pre-recon 4 2 102.500000 37.500000 1.505427e+03
pre-recon pre-recon 4 2 102.500000 42.500000 -7.368523e+02
pre-recon pre-recon 4 2 102.500000 47.500000 1.746437e+03
pre-recon pre-recon 4 2 102.500000 52.500000 -2.380620e+02
pre-recon pre-recon 4 2 102.500000 57.500000 1.549916e+03
pre-recon pre-recon 4 2 102.500000 62.500000 5.786171e+02
pre-recon pre-recon 4 2 102.500000 67.500000 -2.914265e+03
pre-recon pre-recon 4 2 102.500000 72.500000 2.679452e+03
pre-recon pre-recon 4 2 102.500000 77.500000 -3.685166e+03
pre-recon pre-recon 4 2 102.500000 82.500000 -6.883699e+03
pre-recon pre-recon 4 2 102.500000 87.500000 -8.765696e+02
pre-recon pre-recon 4 2 102.500000 92.500000 4.311424e+03
pre-recon pre-recon 4 2 102.500000 97.500000 -8.516697e+03
pre-recon pre-recon 4 2 102.500000 102.500000 4.591599e+03
pre-recon pre-recon 4 2 102.500000 107.500000 -1.086904e+03
pre-recon pre-recon 4 2 102.500000 112.500000 3.250081e+03
pre-recon pre-recon 4 2 102.500000 117.500000 5.350438e+03
pre-recon pre-recon 4 2 102.500000 122.500000 -9.507652e+03
pre-recon pre-recon 4 2 102.500000 127.500000 -3.932556e+03
pre-recon pre-recon 4 2 102.500000 132.500000 4.664403e+03
pre-recon pre-recon 4 2 102.500000 137.500000 7.150310e+03
pre-recon pre-recon 4 2 102.500000 142.500000 3.750489e+03
pre-recon pre-recon 4 2 102.500000 147.500000 3.062659e+02
pre-recon pre-recon 4 2 102.500000 152.500000 1.126609e+04
pre-recon pre-recon 4 2 102.500000 157.500000 7.029623e+03
pre-recon pre-recon 4 4 102.500000 22.500000 3.921165e+02
pre-recon pre-recon 4 4 102.500000 27.500000 -3.284227e+03
pre-recon pre-recon 4 4 102.500000 32.500000 -5.964894e+02
pre-recon pre-recon 4 4 102.500000 37.500000 2.548450e+02
pre-recon pre-recon 4 4 102.500000 42.500000 -5.727629e+02
pre-recon pre-recon 4 4 102.500000 47.500000 -1.209342e+03
pre-recon pre-recon 4 4 102.500000 52.500000 -2.210066e+03
pre-recon pre-recon 4 4 102.500000 57.500000 6.771131e+02
pre-recon pre-recon 4 4 102.500000 62.500000 -4.521483e+03
pre-recon pre-recon 4 4 102.500000 67.500000 -6.156264e+02
pre-recon pre-recon 4 4 102.500000 72.500000 -3.981988e+03
pre-recon pre-recon 4 4 102.500000 77.500000 -4.363432e+03
pre-recon pre-recon 4 4 102.500000 82.500000 -1.088023e+03
pre-recon pre-recon 4 4 102.500000 87.500000 -8.786742e+02
pre-recon pre-recon 4 4 102.500000 92.500000 -1.217200e+04
pre-recon pre-recon 4 4 102.500000 97.500000 -3.477614e+03
pre-recon pre-recon 4 4 102.500000 102.500000 1.285022e+05
pre-recon pre-recon 4 4 102.500000 107.500000 -1.185447e+04
pre-recon pre-recon 4 4 102.500000 112.500000 -5.106594e+03
pre-recon pre-recon 4 4 102.500000 117.500000 -5.031605e+03
pre-recon pre-recon 4 4 102.500000 122.500000 -5.355512e+03
pre-recon pre-recon 4 4 102.500000 127.500000 -7.404221e+02
pre-recon pre-recon 4 4 102.500000 132.500000 -4.602886e+03
pre-recon pre-recon 4 4 102.500000 137.500000 -5.225510e+03
pre-recon pre-recon 4 4 102.500000 142.500000 -1.934601e+03
pre-recon pre-recon 4 4 102.500000 147.500000 -2.617139e+03
pre-recon pre-recon 4 4 102.500000 152.500000 7.247993e+03
pre-recon pre-recon 4 4 102.500000 157.500000 8.464088e+03
pre-recon pre-recon 4 0 107.500000 22.500000 -4.654268e+03
pre-recon pre-recon 4 0 107.500000 27.500000 -6.805970e+01
pre-recon pre-recon 4 0 107.500000 32.500000 4.698182e+03
pre-recon pre-recon 4 0 107.500000 37.500000 -6.824280e+03
pre-recon pre-recon 4 0 107.500000 42.500000 -2.722813e+02
pre-recon pre-recon 4 0 107.500000 47.500000 -3.356887e+03
pre-recon pre-recon 4 0 107.500000 52.500000 -1.452142e+03
pre-recon pre-recon 4 0 107.500000 57.500000 8.584945e+03
pre-recon pre-recon 4 0 107.500000 62.500000 -2.903876e+03
pre-recon pre-recon 4 0 107.500000 67.500000 -1.357567e+04
pre-recon pre-recon 4 0 107.500000 72.500000 -4.565365e+02
pre-recon pre-recon 4 0 107.500000 77.500000 5.106355e+03
pre-recon pre-recon 4 0 107.500000 82.500000 -1.142302e+04
pre-recon pre-recon 4 0 107.500000 87.500000 1.723726e+03
pre-recon pre-recon 4 0 107.500000 92.500000 -2.403700e+03
pre-recon pre-recon 4 0 107.500000 97.500000 7.944298e+03
pre-recon pre-recon 4 0 107.500000 102.500000 5.001799e+03
pre-recon pre-recon 4 0 107.500000 107.500000 1.918835e+04
pre-recon pre-recon 4 0 107.500000 112.500000 6.811842e+03
pre-recon pre-recon 4 0 107.500000 117.500000 -5.180799e+03
pre-recon pre-recon 4 0 107.500000 122.500000 -3.074473e+04
pre-recon pre-recon 4 0 107.500000 127.500000 -1.442218e+04
pre-recon pre-recon 4 0 107.500000 132.500000 1.797058e+04
pre-recon pre-recon 4 0 107.500000 137.500000 7.570552e+03
pre-recon pre-recon 4 0 107.500000 142.500000 3.056334e+02
pre-recon pre-recon 4 0 107.500000 147.500000 1.102382e+04
pre-recon pre-recon 4 0 107.500000 152.500000 -3.380236e+04
pre-recon pre-recon 4 0 107.500000 157.500000 1.007428e+04
pre-recon pre-recon 4 2 107.500000 22.500000 -7.209740e+02
pre-recon pre-recon 4 2 107.500000 27.500000 7.325291e+02
pre-recon pre-recon 4 2 107.500000 32.500000 -7.983083e+02
pre-recon pre-recon 4 2 107.500000 37.500000 -1.089087e+03
pre-recon pre-recon 4 2 107.500000 42.500000 7.124790e+02
pre-recon pre-recon 4 2 107.500000 47.500000 -3.498535e+03
pre-recon pre-recon 4 2 107.500000 52.500000 3.445293e+03
pre-recon pre-recon 4 2 107.500000 57.500000 2.367143e+02
pre-recon pre-recon 4 2 107.500000 62.500000 4.473187e+01
pre-recon pre-recon 4 2 107.500000 67.500000 -2.928981e+03
pre-recon pre-recon 4 2 107.500000 72.500000 -1.899778e+03
pre-recon pre-recon 4 2 107.500000 77.500000 1.412571e+03
pre-recon pre-recon 4 2 107.500000 82.500000 5.432829e+03
pre-recon pre-recon 4 2 107.500000 87.500000 -2.200754e+03
pre-recon pre-recon 4 2 107.500000 92.500000 -3.601222e+03
pre-recon pre-recon 4 2 107.500000 97.500000 6.527456e+03
pre-recon pre-recon 4 2 107.500000 102.500000 -7.101964e+03
pre-recon pre-recon 4 2 107.500000 107.500000 1.144173e+04
pre-recon pre-recon 4 2 107.500000 112.500000 -3.128059e+03
pre-recon pre-recon 4 2 107.500000 117.500000 8.615507e+03
pre-recon pre-recon 4 2 107.500000 122.500000 5.946764e+03
pre-recon pre-recon 4 2 107.500000 127.500000 -1.790547e+04
pre-recon pre-recon 4 2 107.500000 132.500000 9.058030e+02
pre-recon pre-recon 4 2 107.500000 137.500000 -7.190434e+03
pre-recon pre-recon 4 2 107.500000 142.500000 7.633431e+03
pre-recon pre-recon 4 2 107.500000 147.500000 4.817848e+03
pre-recon pre-recon 4 2 107.500000 152.500000 3.250328e+02
pre-recon pre-recon 4 2 107.500000 157.500000 1.032521e+04
pre-recon pre-recon 4 4 107.500000 22.500000 1.085006e+03
pre-recon pre-recon 4 4 107.500000 27.500000 1.047567e+03
pre-recon pre-recon 4 4 107.500000 32.500000 8.052114e+02
pre-recon pre-recon 4 4 107.500000 37.500000 1.296415e+03
pre-recon pre-recon 4 4 107.500000 42.500000 -1.233636e+03
pre-recon pre-recon 4 4 107.500000 47.500000 -1.314729e+02
pre-recon pre-recon 4 4 107.500000 52.500000 -2.644872e+03
pre-recon pre-recon 4 4 107.500000 57.500000 3.673709e+03
pre-recon pre-recon 4 4 107.500000 62.500000 -5.852928e+03
pre-recon pre-recon 4 4 107.500000 67.500000 4.273869e+03
pre-recon pre-recon 4 4 107.500000 72.500000 -4.346131e+03
pre-recon pre-recon 4 4 107.500000 77.500000 -4.090393e+03
pre-recon pre-recon 4 4 107.500000 82.500000 2.523076e+01
pre-recon pre-recon 4 4 107.500000 87.500000 -2.509496e+03
pre-recon pre-recon 4 4 107.500000 92.500000 -7.282127e+03
pre-recon pre-recon 4 4 107.500000 97.500000 -8.802133e+03
pre-recon pre-recon 4 4 107.500000 102.500000 -1.185447e+04
pre-recon pre-recon 4 4 107.500000 107.500000 1.517554e+05
pre-recon pre-recon 4 4 107.500000 112.500000 -1.830988e+04
pre-recon pre-recon 4 4 107.500000 117.500000 -1.034843e+04
pre-recon pre-recon 4 4 107.500000 122.500000 -1.148978e+04
pre-recon pre-recon 4 4 107.500000 127.500000 -4.498203e+03
pre-recon pre-recon 4 4 107.500000 132.500000 -6.324125e+03
pre-recon pre-recon 4 4 107.500000 137.500000 3.405348e+03
pre-recon pre-recon 4 4 107.500000 142.500000 -6.923255e+03
pre-recon pre-recon 4 4 107.500000 147.500000 1.004315e+04
pre-recon pre-recon 4 4 107.500000 152.500000 6.198549e+03
pre-recon pre-recon 4 4 107.500000 157.500000 3.193753e+02
pre-recon pre-recon 4 0 112.500000 22.500000 -2.254735e+01
pre-recon pre-recon 4 0 112.500000 27.500000 6.625602e+02
pre-recon pre-recon 4 0 112.500000 32.500000 8.904750e+02
pre-recon pre-recon 4 0 112.500000 37.500000 5.745444e+03
pre-recon pre-recon 4 0 112.500000 42.500000 7.642049e+03
pre-recon pre-recon 4 0 112.500000 47.500000 6.469558e+03
pre-recon pre-recon 4 0 112.500000 52.500000 -7.632595e+02
pre-recon pre-recon 4 0 112.500000 57.500000 -1.004733e+04
pre-recon pre-recon 4 0 112.500000 62.500000 -1.162606e+04
pre-recon pre-recon 4 0 112.500000 67.500000 8.227855e+03
pre-recon pre-recon 4 0 112.500000 72.500000 -1.463546e+03
pre-recon pre-recon 4 0 112.500000 77.500000 -4.257427e+03
pre-recon pre-recon 4 0 112.500000 82.500000 2.222668e+03
pre-recon pre-recon 4 0 112.500000 87.500000 6.215130e+03
pre-recon pre-recon 4 0 112.500000 92.500000 6.377767e+03
pre-recon pre-recon 4 0 112.500000 97.500000 4.511206e+03
pre-recon pre-recon 4 0 112.500000 102.500000 1.935111e+04
pre-recon pre-recon 4 0 112.500000 107.500000 -4.204584e+03
pre-recon pre-recon 4 0 112.500000 112.500000 3.824652e+03
pre-recon pre-recon 4 0 112.500000 117.500000 -4.463536e+02
pre-recon pre-recon 4 0 112.500000 122.500000 2.086557e+04
pre-recon pre-recon 4 0 112.500000 127.500000 8.244143e+03
pre-recon pre-recon 4 0 112.500000 132.500000 -2.844521e+03
pre-recon pre-recon 4 0 112.500000 137.500000 -1.124389e+04
pre-recon pre-recon 4 0 112.500000 142.500000 -1.036710e+04
pre-recon pre-recon 4 0 112.500000 147.500000 1.718621e+04
pre-recon pre-recon 4 0 112.500000 152.500000 -3.746530e+03
pre-recon pre-recon 4 0 112.500000 157.500000 1.690655e+03
pre-recon pre-recon 4 2 112.500000 22.500000 -1.927329e+03
pre-recon pre-recon 4 2 112.500000 27.500000 -1.076826e+03
pre-recon pre-recon 4 2 112.500000 32.500000 -2.553696e+02
pre-recon pre-recon 4 2 112.500000 37.500000 -4.374700e+02
pre-recon pre-recon 4 2 112.500000 42.500000 -2.006638e+03
pre-recon pre-recon 4 2 112.500000 47.500000 -1.577677e+03
pre-recon pre-recon 4 2 112.500000 52.500000 -6.413150e+03
pre-recon pre-recon 4 2 112.500000 57.500000 -4.770737e+03
pre-recon pre-recon 4 2 112.500000 62.500000 -1.285906e+02
pre-recon pre-recon 4 2 112.500000 67.500000 -2.609872e+03
pre-recon pre-recon 4 2 112.500000 72.500000 7.151657e+02
pre-recon pre-recon 4 2 112.500000 77.500000 6.925597e+03
