#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Covij    
pre-recon pre-recon 4 4 47.500000 152.500000 5.894495e-08
pre-recon pre-recon 4 4 47.500000 157.500000 4.402088e-07
pre-recon pre-recon 4 0 52.500000 22.500000 5.813067e-07
pre-recon pre-recon 4 0 52.500000 27.500000 -2.746372e-07
pre-recon pre-recon 4 0 52.500000 32.500000 -4.437403e-07
pre-recon pre-recon 4 0 52.500000 37.500000 -1.154245e-07
pre-recon pre-recon 4 0 52.500000 42.500000 -1.319894e-07
pre-recon pre-recon 4 0 52.500000 47.500000 -2.790613e-07
pre-recon pre-recon 4 0 52.500000 52.500000 2.099035e-07
pre-recon pre-recon 4 0 52.500000 57.500000 -6.107008e-08
pre-recon pre-recon 4 0 52.500000 62.500000 4.505178e-08
pre-recon pre-recon 4 0 52.500000 67.500000 -4.682371e-07
pre-recon pre-recon 4 0 52.500000 72.500000 -4.491742e-08
pre-recon pre-recon 4 0 52.500000 77.500000 -1.288882e-07
pre-recon pre-recon 4 0 52.500000 82.500000 6.864428e-08
pre-recon pre-recon 4 0 52.500000 87.500000 5.350030e-08
pre-recon pre-recon 4 0 52.500000 92.500000 5.983368e-08
pre-recon pre-recon 4 0 52.500000 97.500000 -4.645543e-08
pre-recon pre-recon 4 0 52.500000 102.500000 -4.658061e-08
pre-recon pre-recon 4 0 52.500000 107.500000 1.273149e-07
pre-recon pre-recon 4 0 52.500000 112.500000 -1.126483e-07
pre-recon pre-recon 4 0 52.500000 117.500000 1.628219e-07
pre-recon pre-recon 4 0 52.500000 122.500000 -1.709603e-07
pre-recon pre-recon 4 0 52.500000 127.500000 -1.816283e-07
pre-recon pre-recon 4 0 52.500000 132.500000 -8.604934e-08
pre-recon pre-recon 4 0 52.500000 137.500000 -5.117409e-08
pre-recon pre-recon 4 0 52.500000 142.500000 7.580608e-08
pre-recon pre-recon 4 0 52.500000 147.500000 -1.394805e-07
pre-recon pre-recon 4 0 52.500000 152.500000 -7.508915e-08
pre-recon pre-recon 4 0 52.500000 157.500000 -3.432450e-08
pre-recon pre-recon 4 2 52.500000 22.500000 1.016692e-06
pre-recon pre-recon 4 2 52.500000 27.500000 -4.856663e-07
pre-recon pre-recon 4 2 52.500000 32.500000 1.135368e-07
pre-recon pre-recon 4 2 52.500000 37.500000 -2.609914e-07
pre-recon pre-recon 4 2 52.500000 42.500000 1.189322e-06
pre-recon pre-recon 4 2 52.500000 47.500000 -1.178968e-06
pre-recon pre-recon 4 2 52.500000 52.500000 8.326551e-08
pre-recon pre-recon 4 2 52.500000 57.500000 5.386637e-07
pre-recon pre-recon 4 2 52.500000 62.500000 5.607418e-07
pre-recon pre-recon 4 2 52.500000 67.500000 -1.068572e-06
pre-recon pre-recon 4 2 52.500000 72.500000 -8.416840e-08
pre-recon pre-recon 4 2 52.500000 77.500000 -3.807606e-07
pre-recon pre-recon 4 2 52.500000 82.500000 1.316397e-07
pre-recon pre-recon 4 2 52.500000 87.500000 -9.910358e-08
pre-recon pre-recon 4 2 52.500000 92.500000 -6.298001e-07
pre-recon pre-recon 4 2 52.500000 97.500000 2.018762e-07
pre-recon pre-recon 4 2 52.500000 102.500000 1.994253e-07
pre-recon pre-recon 4 2 52.500000 107.500000 1.738445e-07
pre-recon pre-recon 4 2 52.500000 112.500000 -1.019034e-07
pre-recon pre-recon 4 2 52.500000 117.500000 1.496708e-07
pre-recon pre-recon 4 2 52.500000 122.500000 -2.899004e-07
pre-recon pre-recon 4 2 52.500000 127.500000 -3.528930e-07
pre-recon pre-recon 4 2 52.500000 132.500000 -5.372020e-07
pre-recon pre-recon 4 2 52.500000 137.500000 1.748385e-08
pre-recon pre-recon 4 2 52.500000 142.500000 -2.395790e-07
pre-recon pre-recon 4 2 52.500000 147.500000 -1.833784e-07
pre-recon pre-recon 4 2 52.500000 152.500000 -4.800939e-08
pre-recon pre-recon 4 2 52.500000 157.500000 2.391290e-07
pre-recon pre-recon 4 4 52.500000 22.500000 1.233372e-06
pre-recon pre-recon 4 4 52.500000 27.500000 1.663863e-06
pre-recon pre-recon 4 4 52.500000 32.500000 -1.784851e-06
pre-recon pre-recon 4 4 52.500000 37.500000 3.614840e-06
pre-recon pre-recon 4 4 52.500000 42.500000 5.935548e-07
pre-recon pre-recon 4 4 52.500000 47.500000 1.472929e-06
pre-recon pre-recon 4 4 52.500000 52.500000 2.735131e-05
pre-recon pre-recon 4 4 52.500000 57.500000 2.760662e-06
pre-recon pre-recon 4 4 52.500000 62.500000 1.945143e-06
pre-recon pre-recon 4 4 52.500000 67.500000 4.952472e-07
pre-recon pre-recon 4 4 52.500000 72.500000 1.025787e-06
pre-recon pre-recon 4 4 52.500000 77.500000 -8.567931e-08
pre-recon pre-recon 4 4 52.500000 82.500000 1.403320e-07
pre-recon pre-recon 4 4 52.500000 87.500000 7.250698e-07
pre-recon pre-recon 4 4 52.500000 92.500000 -8.316055e-07
pre-recon pre-recon 4 4 52.500000 97.500000 -3.712786e-07
pre-recon pre-recon 4 4 52.500000 102.500000 5.043617e-07
pre-recon pre-recon 4 4 52.500000 107.500000 3.815956e-07
pre-recon pre-recon 4 4 52.500000 112.500000 2.457193e-07
pre-recon pre-recon 4 4 52.500000 117.500000 4.477633e-08
pre-recon pre-recon 4 4 52.500000 122.500000 3.040969e-07
pre-recon pre-recon 4 4 52.500000 127.500000 3.731475e-07
pre-recon pre-recon 4 4 52.500000 132.500000 3.660619e-07
pre-recon pre-recon 4 4 52.500000 137.500000 5.502285e-07
pre-recon pre-recon 4 4 52.500000 142.500000 2.715683e-07
pre-recon pre-recon 4 4 52.500000 147.500000 -2.909531e-07
pre-recon pre-recon 4 4 52.500000 152.500000 1.137582e-07
pre-recon pre-recon 4 4 52.500000 157.500000 -1.513050e-07
pre-recon pre-recon 4 0 57.500000 22.500000 -2.578418e-07
pre-recon pre-recon 4 0 57.500000 27.500000 -1.067757e-06
pre-recon pre-recon 4 0 57.500000 32.500000 7.183043e-07
pre-recon pre-recon 4 0 57.500000 37.500000 1.574308e-08
pre-recon pre-recon 4 0 57.500000 42.500000 3.908304e-07
pre-recon pre-recon 4 0 57.500000 47.500000 -5.750265e-08
pre-recon pre-recon 4 0 57.500000 52.500000 4.937584e-07
pre-recon pre-recon 4 0 57.500000 57.500000 -3.465489e-08
pre-recon pre-recon 4 0 57.500000 62.500000 8.721168e-08
pre-recon pre-recon 4 0 57.500000 67.500000 1.012304e-07
pre-recon pre-recon 4 0 57.500000 72.500000 7.707906e-08
pre-recon pre-recon 4 0 57.500000 77.500000 -8.850460e-08
pre-recon pre-recon 4 0 57.500000 82.500000 9.306839e-08
pre-recon pre-recon 4 0 57.500000 87.500000 1.844932e-07
pre-recon pre-recon 4 0 57.500000 92.500000 6.676578e-08
pre-recon pre-recon 4 0 57.500000 97.500000 1.495284e-07
pre-recon pre-recon 4 0 57.500000 102.500000 -3.165687e-08
pre-recon pre-recon 4 0 57.500000 107.500000 -1.291463e-07
pre-recon pre-recon 4 0 57.500000 112.500000 1.373974e-07
pre-recon pre-recon 4 0 57.500000 117.500000 1.338395e-07
pre-recon pre-recon 4 0 57.500000 122.500000 9.838281e-08
pre-recon pre-recon 4 0 57.500000 127.500000 -9.886174e-09
pre-recon pre-recon 4 0 57.500000 132.500000 7.616290e-08
pre-recon pre-recon 4 0 57.500000 137.500000 -8.919160e-08
pre-recon pre-recon 4 0 57.500000 142.500000 -1.095637e-07
pre-recon pre-recon 4 0 57.500000 147.500000 -4.307669e-08
pre-recon pre-recon 4 0 57.500000 152.500000 3.665345e-08
pre-recon pre-recon 4 0 57.500000 157.500000 -1.146211e-07
pre-recon pre-recon 4 2 57.500000 22.500000 -1.330070e-07
pre-recon pre-recon 4 2 57.500000 27.500000 -2.853108e-06
pre-recon pre-recon 4 2 57.500000 32.500000 3.883945e-07
pre-recon pre-recon 4 2 57.500000 37.500000 7.326290e-07
pre-recon pre-recon 4 2 57.500000 42.500000 4.338551e-07
pre-recon pre-recon 4 2 57.500000 47.500000 8.168419e-08
pre-recon pre-recon 4 2 57.500000 52.500000 -2.282925e-07
pre-recon pre-recon 4 2 57.500000 57.500000 -4.707879e-07
pre-recon pre-recon 4 2 57.500000 62.500000 -3.843058e-07
pre-recon pre-recon 4 2 57.500000 67.500000 6.014135e-07
pre-recon pre-recon 4 2 57.500000 72.500000 5.003979e-07
pre-recon pre-recon 4 2 57.500000 77.500000 3.746221e-07
pre-recon pre-recon 4 2 57.500000 82.500000 -4.690123e-07
pre-recon pre-recon 4 2 57.500000 87.500000 4.127699e-08
pre-recon pre-recon 4 2 57.500000 92.500000 1.517220e-08
pre-recon pre-recon 4 2 57.500000 97.500000 -3.870648e-08
pre-recon pre-recon 4 2 57.500000 102.500000 4.413219e-07
pre-recon pre-recon 4 2 57.500000 107.500000 4.099049e-07
pre-recon pre-recon 4 2 57.500000 112.500000 2.130947e-07
pre-recon pre-recon 4 2 57.500000 117.500000 -1.533022e-07
pre-recon pre-recon 4 2 57.500000 122.500000 1.472410e-07
pre-recon pre-recon 4 2 57.500000 127.500000 -1.633659e-07
pre-recon pre-recon 4 2 57.500000 132.500000 2.552078e-07
pre-recon pre-recon 4 2 57.500000 137.500000 -4.391912e-07
pre-recon pre-recon 4 2 57.500000 142.500000 -1.952441e-07
pre-recon pre-recon 4 2 57.500000 147.500000 -2.687319e-07
pre-recon pre-recon 4 2 57.500000 152.500000 -2.824144e-07
pre-recon pre-recon 4 2 57.500000 157.500000 -3.167417e-07
pre-recon pre-recon 4 4 57.500000 22.500000 5.098337e-07
pre-recon pre-recon 4 4 57.500000 27.500000 3.216684e-06
pre-recon pre-recon 4 4 57.500000 32.500000 6.832004e-07
pre-recon pre-recon 4 4 57.500000 37.500000 1.615815e-06
pre-recon pre-recon 4 4 57.500000 42.500000 4.769146e-07
pre-recon pre-recon 4 4 57.500000 47.500000 2.981953e-07
pre-recon pre-recon 4 4 57.500000 52.500000 2.760662e-06
pre-recon pre-recon 4 4 57.500000 57.500000 2.361606e-05
pre-recon pre-recon 4 4 57.500000 62.500000 1.348244e-06
pre-recon pre-recon 4 4 57.500000 67.500000 9.240915e-07
pre-recon pre-recon 4 4 57.500000 72.500000 7.901256e-07
pre-recon pre-recon 4 4 57.500000 77.500000 9.604248e-08
pre-recon pre-recon 4 4 57.500000 82.500000 -8.701036e-07
pre-recon pre-recon 4 4 57.500000 87.500000 -3.160852e-07
pre-recon pre-recon 4 4 57.500000 92.500000 5.854844e-07
pre-recon pre-recon 4 4 57.500000 97.500000 -1.803338e-07
pre-recon pre-recon 4 4 57.500000 102.500000 7.715542e-08
pre-recon pre-recon 4 4 57.500000 107.500000 -5.155204e-07
pre-recon pre-recon 4 4 57.500000 112.500000 -1.080160e-07
pre-recon pre-recon 4 4 57.500000 117.500000 -9.676783e-07
pre-recon pre-recon 4 4 57.500000 122.500000 -1.681568e-07
pre-recon pre-recon 4 4 57.500000 127.500000 -1.592581e-08
pre-recon pre-recon 4 4 57.500000 132.500000 -1.478031e-07
pre-recon pre-recon 4 4 57.500000 137.500000 1.132817e-07
pre-recon pre-recon 4 4 57.500000 142.500000 2.158214e-07
pre-recon pre-recon 4 4 57.500000 147.500000 1.826958e-07
pre-recon pre-recon 4 4 57.500000 152.500000 3.336477e-07
pre-recon pre-recon 4 4 57.500000 157.500000 -2.619370e-07
pre-recon pre-recon 4 0 62.500000 22.500000 -5.040288e-07
pre-recon pre-recon 4 0 62.500000 27.500000 -6.873475e-07
pre-recon pre-recon 4 0 62.500000 32.500000 5.057416e-08
pre-recon pre-recon 4 0 62.500000 37.500000 -1.924458e-07
pre-recon pre-recon 4 0 62.500000 42.500000 1.423032e-07
pre-recon pre-recon 4 0 62.500000 47.500000 1.150543e-07
pre-recon pre-recon 4 0 62.500000 52.500000 1.361963e-07
pre-recon pre-recon 4 0 62.500000 57.500000 -4.896671e-08
pre-recon pre-recon 4 0 62.500000 62.500000 2.205152e-07
pre-recon pre-recon 4 0 62.500000 67.500000 1.699010e-07
pre-recon pre-recon 4 0 62.500000 72.500000 -2.565763e-08
pre-recon pre-recon 4 0 62.500000 77.500000 -2.682319e-07
pre-recon pre-recon 4 0 62.500000 82.500000 -2.050524e-07
pre-recon pre-recon 4 0 62.500000 87.500000 1.190399e-07
pre-recon pre-recon 4 0 62.500000 92.500000 -2.703452e-07
pre-recon pre-recon 4 0 62.500000 97.500000 2.249237e-08
pre-recon pre-recon 4 0 62.500000 102.500000 -7.867317e-08
pre-recon pre-recon 4 0 62.500000 107.500000 4.671579e-08
pre-recon pre-recon 4 0 62.500000 112.500000 1.360909e-07
pre-recon pre-recon 4 0 62.500000 117.500000 5.997180e-08
pre-recon pre-recon 4 0 62.500000 122.500000 1.607908e-07
pre-recon pre-recon 4 0 62.500000 127.500000 -3.573219e-08
pre-recon pre-recon 4 0 62.500000 132.500000 3.103634e-08
pre-recon pre-recon 4 0 62.500000 137.500000 -9.758594e-09
pre-recon pre-recon 4 0 62.500000 142.500000 1.385318e-07
pre-recon pre-recon 4 0 62.500000 147.500000 1.295620e-07
pre-recon pre-recon 4 0 62.500000 152.500000 -1.065293e-07
pre-recon pre-recon 4 0 62.500000 157.500000 -5.330889e-08
pre-recon pre-recon 4 2 62.500000 22.500000 -1.597070e-06
pre-recon pre-recon 4 2 62.500000 27.500000 3.453278e-07
pre-recon pre-recon 4 2 62.500000 32.500000 -3.473053e-07
pre-recon pre-recon 4 2 62.500000 37.500000 -1.155063e-06
pre-recon pre-recon 4 2 62.500000 42.500000 -3.047106e-07
pre-recon pre-recon 4 2 62.500000 47.500000 -2.986050e-07
pre-recon pre-recon 4 2 62.500000 52.500000 -1.894921e-07
pre-recon pre-recon 4 2 62.500000 57.500000 1.669630e-07
pre-recon pre-recon 4 2 62.500000 62.500000 -2.959160e-07
pre-recon pre-recon 4 2 62.500000 67.500000 2.054883e-07
pre-recon pre-recon 4 2 62.500000 72.500000 -7.429956e-07
pre-recon pre-recon 4 2 62.500000 77.500000 -2.929799e-07
pre-recon pre-recon 4 2 62.500000 82.500000 1.110174e-07
pre-recon pre-recon 4 2 62.500000 87.500000 1.589795e-07
pre-recon pre-recon 4 2 62.500000 92.500000 5.124590e-09
pre-recon pre-recon 4 2 62.500000 97.500000 -1.708941e-07
pre-recon pre-recon 4 2 62.500000 102.500000 -1.234629e-08
pre-recon pre-recon 4 2 62.500000 107.500000 3.990363e-07
pre-recon pre-recon 4 2 62.500000 112.500000 2.271495e-07
pre-recon pre-recon 4 2 62.500000 117.500000 -1.164537e-07
pre-recon pre-recon 4 2 62.500000 122.500000 9.952019e-08
pre-recon pre-recon 4 2 62.500000 127.500000 -1.111047e-07
pre-recon pre-recon 4 2 62.500000 132.500000 7.675036e-09
pre-recon pre-recon 4 2 62.500000 137.500000 5.444558e-07
pre-recon pre-recon 4 2 62.500000 142.500000 1.181213e-07
pre-recon pre-recon 4 2 62.500000 147.500000 1.333485e-07
pre-recon pre-recon 4 2 62.500000 152.500000 -4.350298e-08
pre-recon pre-recon 4 2 62.500000 157.500000 7.866357e-08
pre-recon pre-recon 4 4 62.500000 22.500000 3.141308e-08
pre-recon pre-recon 4 4 62.500000 27.500000 5.442403e-07
pre-recon pre-recon 4 4 62.500000 32.500000 4.178385e-07
pre-recon pre-recon 4 4 62.500000 37.500000 4.087642e-07
pre-recon pre-recon 4 4 62.500000 42.500000 9.506478e-07
pre-recon pre-recon 4 4 62.500000 47.500000 1.195985e-06
pre-recon pre-recon 4 4 62.500000 52.500000 1.945143e-06
pre-recon pre-recon 4 4 62.500000 57.500000 1.348244e-06
pre-recon pre-recon 4 4 62.500000 62.500000 1.846821e-05
pre-recon pre-recon 4 4 62.500000 67.500000 9.546765e-07
pre-recon pre-recon 4 4 62.500000 72.500000 6.421069e-08
pre-recon pre-recon 4 4 62.500000 77.500000 1.835457e-07
pre-recon pre-recon 4 4 62.500000 82.500000 1.713581e-07
pre-recon pre-recon 4 4 62.500000 87.500000 5.192798e-07
pre-recon pre-recon 4 4 62.500000 92.500000 4.605392e-08
pre-recon pre-recon 4 4 62.500000 97.500000 -2.536700e-07
pre-recon pre-recon 4 4 62.500000 102.500000 6.733255e-07
pre-recon pre-recon 4 4 62.500000 107.500000 5.702936e-07
pre-recon pre-recon 4 4 62.500000 112.500000 -2.691694e-07
pre-recon pre-recon 4 4 62.500000 117.500000 -6.237989e-07
pre-recon pre-recon 4 4 62.500000 122.500000 3.365544e-08
pre-recon pre-recon 4 4 62.500000 127.500000 -6.172983e-08
pre-recon pre-recon 4 4 62.500000 132.500000 -5.273339e-07
pre-recon pre-recon 4 4 62.500000 137.500000 2.344364e-07
pre-recon pre-recon 4 4 62.500000 142.500000 -3.337924e-07
pre-recon pre-recon 4 4 62.500000 147.500000 -8.187319e-08
pre-recon pre-recon 4 4 62.500000 152.500000 -2.268767e-07
pre-recon pre-recon 4 4 62.500000 157.500000 4.685921e-07
pre-recon pre-recon 4 0 67.500000 22.500000 2.699242e-07
pre-recon pre-recon 4 0 67.500000 27.500000 -2.764176e-08
pre-recon pre-recon 4 0 67.500000 32.500000 5.822183e-07
pre-recon pre-recon 4 0 67.500000 37.500000 9.595363e-09
pre-recon pre-recon 4 0 67.500000 42.500000 -3.722805e-07
pre-recon pre-recon 4 0 67.500000 47.500000 -3.581074e-07
pre-recon pre-recon 4 0 67.500000 52.500000 7.476982e-08
pre-recon pre-recon 4 0 67.500000 57.500000 -4.515865e-08
pre-recon pre-recon 4 0 67.500000 62.500000 -4.505520e-08
pre-recon pre-recon 4 0 67.500000 67.500000 2.088007e-07
pre-recon pre-recon 4 0 67.500000 72.500000 -1.589156e-07
pre-recon pre-recon 4 0 67.500000 77.500000 1.132607e-07
pre-recon pre-recon 4 0 67.500000 82.500000 -3.048417e-08
pre-recon pre-recon 4 0 67.500000 87.500000 2.911293e-07
pre-recon pre-recon 4 0 67.500000 92.500000 8.162826e-08
pre-recon pre-recon 4 0 67.500000 97.500000 9.039504e-08
pre-recon pre-recon 4 0 67.500000 102.500000 1.703530e-07
pre-recon pre-recon 4 0 67.500000 107.500000 7.019791e-08
pre-recon pre-recon 4 0 67.500000 112.500000 -4.030568e-08
pre-recon pre-recon 4 0 67.500000 117.500000 1.353474e-07
pre-recon pre-recon 4 0 67.500000 122.500000 1.737549e-07
pre-recon pre-recon 4 0 67.500000 127.500000 -3.282033e-08
pre-recon pre-recon 4 0 67.500000 132.500000 -3.183441e-08
pre-recon pre-recon 4 0 67.500000 137.500000 8.320955e-09
pre-recon pre-recon 4 0 67.500000 142.500000 2.012228e-07
pre-recon pre-recon 4 0 67.500000 147.500000 2.574429e-08
pre-recon pre-recon 4 0 67.500000 152.500000 4.268311e-08
pre-recon pre-recon 4 0 67.500000 157.500000 7.360900e-08
pre-recon pre-recon 4 2 67.500000 22.500000 -1.239563e-06
pre-recon pre-recon 4 2 67.500000 27.500000 8.385478e-07
pre-recon pre-recon 4 2 67.500000 32.500000 -1.655502e-07
pre-recon pre-recon 4 2 67.500000 37.500000 -5.575512e-07
pre-recon pre-recon 4 2 67.500000 42.500000 -5.134798e-07
pre-recon pre-recon 4 2 67.500000 47.500000 -9.756036e-08
pre-recon pre-recon 4 2 67.500000 52.500000 -4.063914e-07
pre-recon pre-recon 4 2 67.500000 57.500000 -9.104568e-07
pre-recon pre-recon 4 2 67.500000 62.500000 1.650285e-07
pre-recon pre-recon 4 2 67.500000 67.500000 3.333322e-07
pre-recon pre-recon 4 2 67.500000 72.500000 -3.957389e-08
pre-recon pre-recon 4 2 67.500000 77.500000 4.956904e-08
pre-recon pre-recon 4 2 67.500000 82.500000 2.322762e-07
pre-recon pre-recon 4 2 67.500000 87.500000 -1.223251e-08
pre-recon pre-recon 4 2 67.500000 92.500000 2.534079e-07
pre-recon pre-recon 4 2 67.500000 97.500000 -3.820679e-07
pre-recon pre-recon 4 2 67.500000 102.500000 4.905023e-08
pre-recon pre-recon 4 2 67.500000 107.500000 -5.942897e-08
pre-recon pre-recon 4 2 67.500000 112.500000 1.800020e-07
pre-recon pre-recon 4 2 67.500000 117.500000 -2.022131e-08
pre-recon pre-recon 4 2 67.500000 122.500000 -1.630177e-07
pre-recon pre-recon 4 2 67.500000 127.500000 -3.462112e-08
pre-recon pre-recon 4 2 67.500000 132.500000 -5.027259e-09
pre-recon pre-recon 4 2 67.500000 137.500000 -8.142542e-08
pre-recon pre-recon 4 2 67.500000 142.500000 1.693270e-08
pre-recon pre-recon 4 2 67.500000 147.500000 -2.171035e-07
pre-recon pre-recon 4 2 67.500000 152.500000 -4.196046e-08
pre-recon pre-recon 4 2 67.500000 157.500000 4.621209e-07
pre-recon pre-recon 4 4 67.500000 22.500000 -9.540797e-07
pre-recon pre-recon 4 4 67.500000 27.500000 3.195719e-07
pre-recon pre-recon 4 4 67.500000 32.500000 6.138178e-07
pre-recon pre-recon 4 4 67.500000 37.500000 1.184219e-06
pre-recon pre-recon 4 4 67.500000 42.500000 7.184654e-07
pre-recon pre-recon 4 4 67.500000 47.500000 2.048234e-06
pre-recon pre-recon 4 4 67.500000 52.500000 4.952472e-07
pre-recon pre-recon 4 4 67.500000 57.500000 9.240915e-07
pre-recon pre-recon 4 4 67.500000 62.500000 9.546765e-07
pre-recon pre-recon 4 4 67.500000 67.500000 1.687988e-05
pre-recon pre-recon 4 4 67.500000 72.500000 2.165348e-06
pre-recon pre-recon 4 4 67.500000 77.500000 8.765517e-07
pre-recon pre-recon 4 4 67.500000 82.500000 5.515477e-07
pre-recon pre-recon 4 4 67.500000 87.500000 4.427572e-07
pre-recon pre-recon 4 4 67.500000 92.500000 -1.120475e-08
pre-recon pre-recon 4 4 67.500000 97.500000 -2.661498e-07
pre-recon pre-recon 4 4 67.500000 102.500000 8.171413e-08
pre-recon pre-recon 4 4 67.500000 107.500000 -3.573117e-07
pre-recon pre-recon 4 4 67.500000 112.500000 1.141973e-07
pre-recon pre-recon 4 4 67.500000 117.500000 -2.057889e-07
pre-recon pre-recon 4 4 67.500000 122.500000 -6.055341e-08
pre-recon pre-recon 4 4 67.500000 127.500000 4.625999e-07
pre-recon pre-recon 4 4 67.500000 132.500000 6.275285e-08
pre-recon pre-recon 4 4 67.500000 137.500000 -3.529831e-07
pre-recon pre-recon 4 4 67.500000 142.500000 7.320362e-08
pre-recon pre-recon 4 4 67.500000 147.500000 1.141793e-07
pre-recon pre-recon 4 4 67.500000 152.500000 5.117248e-07
pre-recon pre-recon 4 4 67.500000 157.500000 5.577749e-07
pre-recon pre-recon 4 0 72.500000 22.500000 -1.923767e-07
pre-recon pre-recon 4 0 72.500000 27.500000 4.257990e-07
pre-recon pre-recon 4 0 72.500000 32.500000 4.232077e-07
pre-recon pre-recon 4 0 72.500000 37.500000 -3.367522e-07
pre-recon pre-recon 4 0 72.500000 42.500000 -2.872016e-08
pre-recon pre-recon 4 0 72.500000 47.500000 -1.025864e-07
pre-recon pre-recon 4 0 72.500000 52.500000 2.347043e-07
pre-recon pre-recon 4 0 72.500000 57.500000 1.314278e-07
pre-recon pre-recon 4 0 72.500000 62.500000 8.284835e-08
pre-recon pre-recon 4 0 72.500000 67.500000 4.217870e-07
pre-recon pre-recon 4 0 72.500000 72.500000 -2.701694e-07
pre-recon pre-recon 4 0 72.500000 77.500000 -2.698430e-07
pre-recon pre-recon 4 0 72.500000 82.500000 7.342593e-08
pre-recon pre-recon 4 0 72.500000 87.500000 1.254948e-07
pre-recon pre-recon 4 0 72.500000 92.500000 1.468426e-07
pre-recon pre-recon 4 0 72.500000 97.500000 -7.232484e-08
pre-recon pre-recon 4 0 72.500000 102.500000 -2.000495e-08
pre-recon pre-recon 4 0 72.500000 107.500000 1.152249e-07
pre-recon pre-recon 4 0 72.500000 112.500000 -2.221494e-07
pre-recon pre-recon 4 0 72.500000 117.500000 5.466288e-08
pre-recon pre-recon 4 0 72.500000 122.500000 9.395937e-08
pre-recon pre-recon 4 0 72.500000 127.500000 2.591452e-08
pre-recon pre-recon 4 0 72.500000 132.500000 5.719738e-08
pre-recon pre-recon 4 0 72.500000 137.500000 6.415068e-09
pre-recon pre-recon 4 0 72.500000 142.500000 4.856250e-09
pre-recon pre-recon 4 0 72.500000 147.500000 8.862895e-08
pre-recon pre-recon 4 0 72.500000 152.500000 -3.690548e-08
pre-recon pre-recon 4 0 72.500000 157.500000 -6.428268e-08
pre-recon pre-recon 4 2 72.500000 22.500000 7.178708e-07
pre-recon pre-recon 4 2 72.500000 27.500000 -4.144961e-08
pre-recon pre-recon 4 2 72.500000 32.500000 -7.236254e-07
pre-recon pre-recon 4 2 72.500000 37.500000 -6.470774e-07
pre-recon pre-recon 4 2 72.500000 42.500000 5.159137e-07
pre-recon pre-recon 4 2 72.500000 47.500000 -7.534150e-07
pre-recon pre-recon 4 2 72.500000 52.500000 5.264066e-07
pre-recon pre-recon 4 2 72.500000 57.500000 -8.396257e-07
pre-recon pre-recon 4 2 72.500000 62.500000 -1.870537e-07
pre-recon pre-recon 4 2 72.500000 67.500000 -4.948196e-07
pre-recon pre-recon 4 2 72.500000 72.500000 -1.345330e-07
pre-recon pre-recon 4 2 72.500000 77.500000 1.960950e-08
pre-recon pre-recon 4 2 72.500000 82.500000 2.796598e-07
pre-recon pre-recon 4 2 72.500000 87.500000 3.808766e-08
pre-recon pre-recon 4 2 72.500000 92.500000 -8.975264e-08
pre-recon pre-recon 4 2 72.500000 97.500000 -1.856610e-07
pre-recon pre-recon 4 2 72.500000 102.500000 -1.165469e-07
pre-recon pre-recon 4 2 72.500000 107.500000 9.818751e-08
pre-recon pre-recon 4 2 72.500000 112.500000 1.492371e-07
pre-recon pre-recon 4 2 72.500000 117.500000 2.584714e-07
pre-recon pre-recon 4 2 72.500000 122.500000 1.562512e-07
pre-recon pre-recon 4 2 72.500000 127.500000 1.099801e-07
pre-recon pre-recon 4 2 72.500000 132.500000 2.429465e-07
pre-recon pre-recon 4 2 72.500000 137.500000 2.402227e-07
pre-recon pre-recon 4 2 72.500000 142.500000 -1.234120e-07
pre-recon pre-recon 4 2 72.500000 147.500000 1.922844e-07
pre-recon pre-recon 4 2 72.500000 152.500000 2.219153e-08
pre-recon pre-recon 4 2 72.500000 157.500000 -1.449186e-08
pre-recon pre-recon 4 4 72.500000 22.500000 1.637411e-06
pre-recon pre-recon 4 4 72.500000 27.500000 1.608515e-07
pre-recon pre-recon 4 4 72.500000 32.500000 1.292577e-06
pre-recon pre-recon 4 4 72.500000 37.500000 -3.559447e-07
pre-recon pre-recon 4 4 72.500000 42.500000 7.563798e-07
pre-recon pre-recon 4 4 72.500000 47.500000 5.356201e-08
pre-recon pre-recon 4 4 72.500000 52.500000 1.025787e-06
pre-recon pre-recon 4 4 72.500000 57.500000 7.901256e-07
pre-recon pre-recon 4 4 72.500000 62.500000 6.421069e-08
pre-recon pre-recon 4 4 72.500000 67.500000 2.165348e-06
pre-recon pre-recon 4 4 72.500000 72.500000 1.412871e-05
pre-recon pre-recon 4 4 72.500000 77.500000 1.020381e-06
pre-recon pre-recon 4 4 72.500000 82.500000 6.890640e-07
pre-recon pre-recon 4 4 72.500000 87.500000 8.574586e-07
pre-recon pre-recon 4 4 72.500000 92.500000 2.541683e-07
pre-recon pre-recon 4 4 72.500000 97.500000 5.376992e-07
pre-recon pre-recon 4 4 72.500000 102.500000 5.915338e-07
pre-recon pre-recon 4 4 72.500000 107.500000 4.518720e-07
pre-recon pre-recon 4 4 72.500000 112.500000 -5.314051e-08
pre-recon pre-recon 4 4 72.500000 117.500000 4.623746e-07
pre-recon pre-recon 4 4 72.500000 122.500000 -2.842445e-08
pre-recon pre-recon 4 4 72.500000 127.500000 4.418741e-07
pre-recon pre-recon 4 4 72.500000 132.500000 8.885442e-08
